"id","trial","trial_index","abstract","treatment","treatment_string","title","abstract_text","stimulus","decision1_resp","decision1_rt","for_resp","for_resp_factor","for_rt","decision2_resp","decision2_rt","rethink_resp","rethink_rt","read1_rt","read2_rt"
49,10,59,1,0,"non-significant","Efficacy of MBCT for Emotion Regulation in Bulimia Nervosa","Eating disorders are characterized by emotional, behavioral, and physiological dysregulation in relation to food intake and self-identity. Several studies have documented positive effects of mindfulness-based interventions in the treatment of eating disorders, and systematic reviews have indicated emotion regulation as a specific mechanism of mindfulness-based interventions. Hence, we hypothesized that low emotion regulation skills in individuals with bulimia nervosa (BN) might be improved by mindfulness-based cognitive therapy (MBCT). A total of 129 women diagnosed with BN received group MBCT. The Courtauld Emotional Control Scale (CECS) was applied pre- and post-intervention and an ANOVA was conducted. We did not find a significant interaction effect: The data revealed no improvement in emotion regulation over time in patients reporting lower emotion regulation skills at baseline. Emotion regulation improvement might not be a mechanism of mindfulness-based interventions in eating disorders.","text/1b.html_decision1",80,2759,5,6,2640,80,6895,0,1487,20455,NA
49,11,65,2,0,"non-significant","Antenatal Depressive Symptoms Predict Postnatal Depersonalization/Derealization Symptoms","Around one fifth of all pregnant women in the US report antenatal depressive symptoms (ADS). A recent study on the mental health of young mothers in Bolivia found that ADS predict not only postnatal depression but also postnatal depersonalization/derealization symptoms (PDDS). The present study investigated whether ADS also predict PDDS in mothers in the US. Therefore, we conducted a prospective survey study with 124 pregnant women in San Diego County, CA, and in Minneapolis, MN. Participants were recruited in week 20 of pregnancy. ADS were measured using the Beck Depression Inventory (BDI). Six months after hospital discharge, participants completed a self-report questionnaire for PDDS using the Dissociative Experiences Scale (DES). 20.1% of the women reported ADS above the cut-off (BDI score ≥ 18) and 7.4% reported having dissociative experiences in the six months after birth (DES score ≥ 20). ADS scores did not significantly predict PDDS, as higher ADS scores did not indicate higher PDDS scores. Further research is necessary to investigate why, contrary to findings in Bolivian mothers, ADS scores showed no correlation with PDDS scores in American mothers.","text/2b.html_decision1",81,3727,5,6,2216,80,3281,0,1383,48899,NA
49,12,71,4,0,"non-significant","Therapists’ Empathy and Symptom Severity Bias in the First Therapy Session","A recent study on panic disorder found that patients rated their own symptoms as significantly lower when the study therapist showed low empathy, as compared to high empathy, in the first therapy session. The present observational study investigated whether study therapists’ empathy also predicts symptom severity in individuals diagnosed with major depression (MD). A total of 153 individuals diagnosed with MD completed the Beck Depression Inventory during the first therapy session. Empathy in the 56 responsible study therapists was measured using the Toronto Empathy Questionnaire (TEQ). The therapists’ TEQ scores did not significantly predict patients’ BDI scores during first therapy session. Patients with low-empathy therapists reported symptom levels comparable to patients with high-empathy therapists. The findings demonstrate that baseline measures of symptom severity in MD might not be biased by  lack of empathy of the study therapist.","text/4b.html_decision1",10,3063,5,6,2072,9,2127,0,975,39808,NA
49,13,77,14,0,"non-significant","Heart Rate Variability and Therapy Dropout in Arachnophobia","Exposure therapy is an efficacious treatment in arachnophobia. However, several studies have documented high dropout rates. A recent study found that low high-frequency heart rate variability (HF-HRV), a reliable physiological indicator of parasympathetic activation, predicted dropout from exposure-focused therapy in patients with agoraphobia. Therefore, we investigated whether low pre-treatment HF-HRV predicts therapy dropout in individuals with arachnophobia. A total of 146 patients with arachnophobia underwent a standardized and manualized 12-week treatment focusing on exposure in vivo. Logistic regression models were fitted. Forty-two patients dropped out during treatment. HF-HRV was not significantly associated with dropout from exposure-focused treatment. The findings suggest that contrary to individuals with agoraphobia, spider-phobic individuals with low HF-HRV may not benefit  from treatment options aimed at increasing HF-HRV to avoid high dropout rates.","text/14b.html_decision1",20,4567,5,6,3840,20,2007,0,1063,90171,NA
49,14,83,5,0,"non-significant","Gender Differences in Long-Term QoL after CBT for OCD","Cognitive behavior therapy (CBT) is considered the first-line psychotherapeutic treatment for obsessive-compulsive disorder (OCD). In psychotherapeutic treatments of other disorders, it has been shown that women benefit more from CBT than do men in terms of long-term quality of life (QoL). This observational study examined whether women with OCD show a greater benefit from CBT five years after treatment completion. Participants were 84 men and 87 women with a previous diagnosis of OCD who had completed CBT five years earlier. QoL was assessed using the McGill Quality of Life Questionnaire (MQOL). Symptom severity at the end of therapy was assessed using the Yale–Brown Obsessive Compulsive Scale (Y-BOCS). Men did not differ significantly in QoL compared to women, and there was no significant difference when QoL scores were adjusted for symptom severity at the end of therapy. No differences were identified for any facet of QoL. The findings suggest that women with OCD do not benefit more from CBT in terms of long-term QoL.","text/5b.html_decision1",79,2575,5,6,2199,81,2175,0,863,97227,NA
49,15,89,16,1,"significant","Contrast Avoidance and Residual Symptoms in Patients with GAD after CBT","The contrast avoidance model assumes that rather than the avoidance of negative affect, the avoidance of strong emotional contrasts is a central component of generalized anxiety disorder (GAD). Several experimental studies have demonstrated evidence to support this theoretical framework, but no study to date has investigated whether higher pre-treatment levels of contrast avoidance predict higher post-treatment residual symptoms following cognitive behavior therapy (CBT), when controlling for baseline symptom severity. In the present study, 128 patients with GAD underwent a 15-week CBT intervention focusing on worry exposure. Both GAD symptom severity and emotional contrast avoidance severity were assessed at baseline and at follow-up. Individuals who reported higher contrast avoidance at baseline were significantly more likely to report higher residual symptoms at follow-up, even when controlling for baseline symptom severity. The findings of this study provide evidence for an independent role of contrast avoidance in treatment efficacy in GAD.","text/16a.html_decision1",9,4447,5,6,2416,10,3135,0,967,66582,NA
49,16,95,3,1,"significant","Intolerance of Uncertainty in PTSD","Several studies have found that prolonged exposure therapy effectively reduces post-traumatic stress disorder (PTSD) symptoms. Since intolerance of uncertainty (IU), as a cognitive mechanism, has been consistently found to be relevant for both the emergence and maintenance of PTSD, we hypothesized that reductions in IU would predict subsequent reductions in PTSD symptoms. Therefore, we conducted a prospective survey study that accompanied prolonged exposure therapy in 165 PTSD patients. Participants completed measures of PTSD symptoms and IU at the first therapy session (T0) and six (T1), 12 (T2), and 18 weeks later (T3). Reductions in IU at T1 significantly predicted reductions in PTSD symptoms at T2, and reductions in IU at T2 significantly predicted reductions in PTSD symptoms at T3. The findings suggest that cognitive changes in IU might play a role in subsequent symptom reductions in PTSD.","text/3a.html_decision1",81,5744,5,6,2319,80,2991,0,2047,47887,NA
50,1,5,15,0,"non-significant","Therapist and Patient Age Effects on Dropout and Residual Symptoms in Borderline Personality Disorder","Borderline personality disorder (BPD) is associated with high levels of psychological strain. Residual symptoms after treatment and dropout rates are especially high in young adults. Evidence from other personality disorders suggests that in this age group, the therapist’s experience is negatively associated with treatment outcome. Thus, in the present study, we examined whether young adults (18-30 years) with BPD treated by more experienced therapists were more likely (1) to report elevated symptoms at post-treatment and (2) to drop out of therapy. In total, 145 individuals diagnosed with BPD underwent a standardized and manualized 18-week cognitive behavior therapy intervention administered by 53 therapists (therapist experience: M=21.4; SD=7.4). Symptom severity was assessed using the Borderline Symptom List 23 (BSL-23) at baseline and after treatment. Linear and logistic multilevel models were fitted to account for the nested structure of the data. Twenty-one individuals dropped out during therapy. Young adults with BPD treated by more experienced therapists were not significantly more likely to report elevated symptoms at post-treatment or to drop out. The results indicate that young individuals with BPD do not benefit more from therapy with less experienced psychotherapists, either in terms of symptom reduction or treatment dropout.","text/15b.html_decision1",70,7551,4,5,5023,38,3351,1,11359,19188,30069
50,2,12,16,0,"non-significant","Contrast Avoidance and Residual Symptoms in Patients with GAD after CBT","The contrast avoidance model assumes that rather than the avoidance of negative affect, the avoidance of strong emotional contrasts is a central component of generalized anxiety disorder (GAD). Several experimental studies have demonstrated evidence to support this theoretical framework, but no study to date has investigated whether higher pre-treatment levels of contrast avoidance predict higher post-treatment residual symptoms following cognitive behavior therapy (CBT), when controlling for baseline symptom severity. In the present study, 128 patients with GAD underwent a 15-week CBT intervention focusing on worry exposure. Both GAD symptom severity and emotional contrast avoidance severity were assessed at baseline and at follow-up. There was no significant association between contrast avoidance at baseline and residual symptoms at follow-up, even when controlling for baseline symptom severity. The findings of this study provide no evidence that contrast avoidance may influence treatment efficacy in GAD.","text/16b.html_decision1",50,2887,3,4,3224,50,2983,0,1767,40665,NA
50,3,18,5,0,"non-significant","Gender Differences in Long-Term QoL after CBT for OCD","Cognitive behavior therapy (CBT) is considered the first-line psychotherapeutic treatment for obsessive-compulsive disorder (OCD). In psychotherapeutic treatments of other disorders, it has been shown that women benefit more from CBT than do men in terms of long-term quality of life (QoL). This observational study examined whether women with OCD show a greater benefit from CBT five years after treatment completion. Participants were 84 men and 87 women with a previous diagnosis of OCD who had completed CBT five years earlier. QoL was assessed using the McGill Quality of Life Questionnaire (MQOL). Symptom severity at the end of therapy was assessed using the Yale–Brown Obsessive Compulsive Scale (Y-BOCS). Men did not differ significantly in QoL compared to women, and there was no significant difference when QoL scores were adjusted for symptom severity at the end of therapy. No differences were identified for any facet of QoL. The findings suggest that women with OCD do not benefit more from CBT in terms of long-term QoL.","text/5b.html_decision1",59,2295,3,4,4880,59,2583,0,2415,19940,NA
50,4,24,4,0,"non-significant","Therapists’ Empathy and Symptom Severity Bias in the First Therapy Session","A recent study on panic disorder found that patients rated their own symptoms as significantly lower when the study therapist showed low empathy, as compared to high empathy, in the first therapy session. The present observational study investigated whether study therapists’ empathy also predicts symptom severity in individuals diagnosed with major depression (MD). A total of 153 individuals diagnosed with MD completed the Beck Depression Inventory during the first therapy session. Empathy in the 56 responsible study therapists was measured using the Toronto Empathy Questionnaire (TEQ). The therapists’ TEQ scores did not significantly predict patients’ BDI scores during first therapy session. Patients with low-empathy therapists reported symptom levels comparable to patients with high-empathy therapists. The findings demonstrate that baseline measures of symptom severity in MD might not be biased by  lack of empathy of the study therapist.","text/4b.html_decision1",27,1703,5,6,1728,28,1727,0,1255,33990,NA
50,5,30,3,1,"significant","Intolerance of Uncertainty in PTSD","Several studies have found that prolonged exposure therapy effectively reduces post-traumatic stress disorder (PTSD) symptoms. Since intolerance of uncertainty (IU), as a cognitive mechanism, has been consistently found to be relevant for both the emergence and maintenance of PTSD, we hypothesized that reductions in IU would predict subsequent reductions in PTSD symptoms. Therefore, we conducted a prospective survey study that accompanied prolonged exposure therapy in 165 PTSD patients. Participants completed measures of PTSD symptoms and IU at the first therapy session (T0) and six (T1), 12 (T2), and 18 weeks later (T3). Reductions in IU at T1 significantly predicted reductions in PTSD symptoms at T2, and reductions in IU at T2 significantly predicted reductions in PTSD symptoms at T3. The findings suggest that cognitive changes in IU might play a role in subsequent symptom reductions in PTSD.","text/3a.html_decision1",31,3143,2,3,2320,28,1911,0,727,13793,NA
50,6,36,1,0,"non-significant","Efficacy of MBCT for Emotion Regulation in Bulimia Nervosa","Eating disorders are characterized by emotional, behavioral, and physiological dysregulation in relation to food intake and self-identity. Several studies have documented positive effects of mindfulness-based interventions in the treatment of eating disorders, and systematic reviews have indicated emotion regulation as a specific mechanism of mindfulness-based interventions. Hence, we hypothesized that low emotion regulation skills in individuals with bulimia nervosa (BN) might be improved by mindfulness-based cognitive therapy (MBCT). A total of 129 women diagnosed with BN received group MBCT. The Courtauld Emotional Control Scale (CECS) was applied pre- and post-intervention and an ANOVA was conducted. We did not find a significant interaction effect: The data revealed no improvement in emotion regulation over time in patients reporting lower emotion regulation skills at baseline. Emotion regulation improvement might not be a mechanism of mindfulness-based interventions in eating disorders.","text/1b.html_decision1",50,2839,3,4,1647,50,1455,0,879,18282,NA
50,7,42,14,1,"significant","Heart Rate Variability and Therapy Dropout in Arachnophobia","Exposure therapy is an efficacious treatment in arachnophobia. However, several studies have documented high dropout rates. A recent study found that low high-frequency heart rate variability (HF-HRV), a reliable physiological indicator of parasympathetic activation, predicted dropout from exposure-focused therapy in patients with agoraphobia. Therefore, we investigated whether low pre-treatment HF-HRV predicts therapy dropout in individuals with arachnophobia. A total of 146 patients with arachnophobia underwent a standardized and manualized 12-week treatment focusing on exposure in vivo. Logistic regression models were fitted. Forty-two patients dropped out during treatment. Patients with lower pre-treatment levels of HF-HRV were significantly more likely to drop out from exposure-focused treatment. The findings suggest that in line with individuals with agoraphobia, spider-phobic individuals with low HF-HRV may benefit from treatment options aimed at increasing HF-HRV to avoid high dropout rates.","text/14a.html_decision1",59,1951,2,3,2352,51,1383,0,919,18843,NA
50,8,48,13,0,"non-significant","Deficits in Defensive Reactivity and QoL in Antisocial Personality Disorder","There is growing evidence of deficits in defensive reactivity (indexed by the startle blink reflex) in individuals diagnosed with antisocial personality disorder (ASPD). However, to date, no study has examined the role of defensive reactivity in the quality of life (QoL) of individuals with ASPD. In the current study, we therefore explored whether the startle blink reflex is negatively associated with QoL in 143 individuals diagnosed with ASPD. Defensive reactivity was measured using a fear-potentiated startle reflex test. To assess QoL, participants completed the Short Form (36) Health Survey (SF-36). Startle blink reflex potentiation deficits during aversive picture viewing deficits were common in the sample (62.3%). Blink reflex potentiation was not significantly associated with QoL. In sum, these findings provide no further evidence that deficits in defensive reactivity are linked to poor QoL in ASPD.","text/13b.html_decision1",60,2071,2,3,1736,60,2007,1,759,18667,749
50,9,55,11,1,"significant","Socioeconomic Adaptation Theory of Rehabilitation in Schizophrenia","According to the Socioeconomic Adaptation Theory of Rehabilitation (SAToR), individuals with higher socioeconomic status (SES) tend to benefit more from psychiatric rehabilitation than individuals with lower SES. In line with the SAToR, we hypothesized that higher SES is associated with a greater reduction in symptom severity in patients with schizophrenia. We conducted an observational study over the course of a 12-month rehabilitation program, encompassing 146 participants with schizophrenia who were newly admitted to a psychiatric rehabilitation clinic. Symptom severity was measured using the Positive and Negative Syndrome Scale (PANSS). A longitudinal multilevel model was computed to predict rates of change in symptom severity. In line with our hypothesis, symptom change was significantly predicted by SES. This finding suggests that consistent with the SAToR, individuals with higher socioeconomic status (SES) tend to benefit more from rehabilitation of schizophrenia than individuals with lower SES.","text/11a.html_decision1",61,2231,4,5,2119,60,1815,0,1135,2212623,NA
50,10,61,7,1,"significant","Emotion Recognition Bias and Satisfaction with Intimate Relationships in Bipolar II Disorder","Emotion recognition bias is consistently found in affective disorders. This observational study explored whether emotion recognition bias for ambiguous facial expressions is linked to satisfaction with intimate relationships in individuals diagnosed with bipolar II disorder. A total of 144 patients with bipolar II disorder who reported being in an intimate relationship (married, cohabiting, engaged, or dating) completed the Emotional Bias Task (EBT) and the Relationship Assessment Scale (RAS). EBT scores were significantly and negatively correlated with RAS scores. The results indicate that emotion recognition for ambiguous facial expressions is negatively correlated with self-reported relationship quality in patients with bipolar II disorder.","text/7a.html_decision1",50,1824,3,4,3383,50,1319,0,791,14982,NA
50,11,67,8,1,"significant","Panic Disorder, Cognitive Bias, and Tinnitus","Individuals with panic disorder have an elevated risk of developing permanent tinnitus compared to healthy adults. Evidence from a large cohort study indicated that cognitive biases might play a role in the emergence of tinnitus. Since cognitive biases are common in individuals with panic disorder, we examined whether cognitive biases in panic disorder predict the emergence of tinnitus. The present prospective cohort study included 123 individuals with panic disorder. At baseline, participants completed measures of cognitive bias and were assessed by a clinician regarding anxiety symptoms and tinnitus. The assessment of anxiety symptoms and tinnitus was repeated at 3-year follow-up. Hazard ratios were estimated and logistic regression analyses were computed. At 3-year follow-up, 12% of participants reported a newly emerged tinnitus. Cognitive biases significantly predicted the emergence of tinnitus. This study suggests that addressing cognitive biases in psychotherapy might yield beneficial preventive effects for tinnitus emergence in patients with panic disorder.","text/8a.html_decision1",60,1471,3,4,2128,59,1767,0,823,16129,NA
50,12,73,10,1,"significant","Polygenic Risk Scores and Heart Rate during Exposure in Patients with Agoraphobia","Polygenic risk scores (PRS) describe individual risks for specific diseases based on genetic information from multiple loci. Previous studies suggest that PRS may predict differences in the physiological activation of individuals with agoraphobia. In this study, we examined whether the possibility to predict affected individuals’ heart rate by their PRS depends on the type of exposure trial. We postulated that PRS would predict heart rate within in-vivo as well as in-virtuo trials. Data were analyzed from 132 individuals diagnosed with agoraphobia who underwent either in-vivo (N = 63) or in-virtuo (N = 69) exposure. As assumed, heart rate was significantly predicted by PRS in both treatment groups. The results of this study suggest that PRS not only provide useful diagnostic information for an individual’s risk of agoraphobia, but that their usefulness in predicting physiological reactions is stable across different exposure settings.","text/10a.html_decision1",58,2727,2,3,1496,50,1007,0,703,14756,NA
50,13,79,9,1,"significant","Behavioral Activation and Working Memory Capacity in MDD","Several studies have documented positive effects of behavioral activation therapy (BAT) on stress reduction in persons with major depressive disorder (MDD). Two recent studies reported that the efficacy of BAT in terms of stress reduction was mediated by fluid intelligence. However, a neuroscientific study suggested that this mediation might be attributable to a shared functional area between stress regulation and working memory in the hypothalamus. Therefore, in this paper, we explored whether working memory capacity mediates the efficacy of BAT regarding stress reduction in 145 individuals diagnosed with MDD. At baseline, we assessed working memory capacity using an n-back task (2/3-back) and fluid intelligence using the Culture Fair Intelligence Test (CFIT). Stress was assessed using the Perceived Stress Scale (PSS-10) at baseline and after 14 weekly sessions of BAT. A SEM model was estimated to evaluate mediation. In our SEM model, significant stress reduction after BAT was significantly mediated by working memory capacity but not by fluid intelligence. The findings demonstrate that the efficacy of BAT regarding stress reduction is mediated by working memory capacity but not by other aspects of fluid intelligence, possibly indicating a shared functional area between stress regulation and working memory.","text/9a.html_decision1",60,1855,2,3,1352,60,3271,0,759,17057,NA
50,14,85,6,0,"non-significant","Stressful Life Events and Symptom Deterioration in Adult ADHD","This longitudinal study investigated whether stressful life events in young adulthood predict symptom deterioration in attention-deficit/hyperactivity disorder (ADHD). A total of 164 university students diagnosed with ADHD during childhood participated in our prospective study. Participants completed measures on ADHD symptom severity and stressful life events at baseline (t0: age 18-20), 5-year follow-up (t1: age 23-25) and 9-year follow-up (t2: age 27-29). Symptom deterioration was defined as the difference in symptom severity between two measurement time points. Stressful life events at t0 and t1 did not significantly predict symptom deterioration at t1 and t2, respectively. The findings provide longitudinal evidence that stressful life events might not be linked to subsequent symptom deterioration in ADHD during young adulthood.","text/6b.html_decision1",71,1871,4,5,2752,71,1807,0,1087,12070,NA
50,15,91,12,1,"significant","Efficacy of Behavioral Activation Depending on Age in Generalized Anxiety Disorder","Generalized anxiety disorder (GAD) is one of the most prevalent mental illnesses worldwide. Behavioral activation (BA), as a third-wave behavioral therapy, is consistently found to be an efficacious treatment option for major depressive disorder (MDD). In addition to its role in treating MDD, BA may be beneficial in terms of alleviating anxiety in GAD. However, little is known about whether BA reduces anxiety across the lifespan, as BA shows a high age-sensitive efficacy in patients with MDD, with younger patients benefiting more from BA compared to older patients. Therefore, the present study analyzed whether age is associated with the efficacy of BA regarding anxiety reduction. The sample comprised 163 individuals with GAD, who participated at two measurement time points (baseline and 6-month follow-up). The mean age was 39.3 years (SD = 9.7) and age was normally distributed. GAD symptom severity was examined using the Generalized Anxiety Disorder Scale-7 (GAD-7). GAD-7 scores were significantly reduced at follow-up. Furthermore, the effect of BA on symptom reduction was significantly associated with age, with younger patients benefiting more from BA than older patients. Our findings suggest that BA is also relevant for GAD. Moreover, comparable to depression, younger people show stronger effects of BA in GAD.","text/12a.html_decision1",38,2887,2,3,1592,50,1615,0,679,16601,NA
50,16,97,2,0,"non-significant","Antenatal Depressive Symptoms Predict Postnatal Depersonalization/Derealization Symptoms","Around one fifth of all pregnant women in the US report antenatal depressive symptoms (ADS). A recent study on the mental health of young mothers in Bolivia found that ADS predict not only postnatal depression but also postnatal depersonalization/derealization symptoms (PDDS). The present study investigated whether ADS also predict PDDS in mothers in the US. Therefore, we conducted a prospective survey study with 124 pregnant women in San Diego County, CA, and in Minneapolis, MN. Participants were recruited in week 20 of pregnancy. ADS were measured using the Beck Depression Inventory (BDI). Six months after hospital discharge, participants completed a self-report questionnaire for PDDS using the Dissociative Experiences Scale (DES). 20.1% of the women reported ADS above the cut-off (BDI score ≥ 18) and 7.4% reported having dissociative experiences in the six months after birth (DES score ≥ 20). ADS scores did not significantly predict PDDS, as higher ADS scores did not indicate higher PDDS scores. Further research is necessary to investigate why, contrary to findings in Bolivian mothers, ADS scores showed no correlation with PDDS scores in American mothers.","text/2b.html_decision1",69,2375,2,3,1352,60,1887,0,687,203278,NA
51,1,5,12,1,"significant","Efficacy of Behavioral Activation Depending on Age in Generalized Anxiety Disorder","Generalized anxiety disorder (GAD) is one of the most prevalent mental illnesses worldwide. Behavioral activation (BA), as a third-wave behavioral therapy, is consistently found to be an efficacious treatment option for major depressive disorder (MDD). In addition to its role in treating MDD, BA may be beneficial in terms of alleviating anxiety in GAD. However, little is known about whether BA reduces anxiety across the lifespan, as BA shows a high age-sensitive efficacy in patients with MDD, with younger patients benefiting more from BA compared to older patients. Therefore, the present study analyzed whether age is associated with the efficacy of BA regarding anxiety reduction. The sample comprised 163 individuals with GAD, who participated at two measurement time points (baseline and 6-month follow-up). The mean age was 39.3 years (SD = 9.7) and age was normally distributed. GAD symptom severity was examined using the Generalized Anxiety Disorder Scale-7 (GAD-7). GAD-7 scores were significantly reduced at follow-up. Furthermore, the effect of BA on symptom reduction was significantly associated with age, with younger patients benefiting more from BA than older patients. Our findings suggest that BA is also relevant for GAD. Moreover, comparable to depression, younger people show stronger effects of BA in GAD.","text/12a.html_decision1",89,2902,4,5,2194,87,4399,0,1403,17448,NA
51,2,11,14,0,"non-significant","Heart Rate Variability and Therapy Dropout in Arachnophobia","Exposure therapy is an efficacious treatment in arachnophobia. However, several studies have documented high dropout rates. A recent study found that low high-frequency heart rate variability (HF-HRV), a reliable physiological indicator of parasympathetic activation, predicted dropout from exposure-focused therapy in patients with agoraphobia. Therefore, we investigated whether low pre-treatment HF-HRV predicts therapy dropout in individuals with arachnophobia. A total of 146 patients with arachnophobia underwent a standardized and manualized 12-week treatment focusing on exposure in vivo. Logistic regression models were fitted. Forty-two patients dropped out during treatment. HF-HRV was not significantly associated with dropout from exposure-focused treatment. The findings suggest that contrary to individuals with agoraphobia, spider-phobic individuals with low HF-HRV may not benefit  from treatment options aimed at increasing HF-HRV to avoid high dropout rates.","text/14b.html_decision1",62,1685,2,3,4233,58,1983,0,1419,15972,NA
51,3,17,4,1,"significant","Therapists’ Empathy and Symptom Severity Bias in the First Therapy Session","A recent study on panic disorder found that patients rated their own symptoms as significantly lower when the study therapist showed low empathy, as compared to high empathy, in the first therapy session. The present observational study investigated whether study therapists’ empathy also predicts symptom severity in individuals diagnosed with major depression (MD). A total of 153 individuals diagnosed with MD completed the Beck Depression Inventory during the first therapy session. Empathy in the 56 responsible study therapists was measured using the Toronto Empathy Questionnaire (TEQ). The therapists’ TEQ scores significantly predicted patients’ BDI scores during the first therapy session. Patients with low-empathy therapists reported significantly fewer symptoms than did patients with high-empathy therapists. The findings confirm that baseline measures of symptom severity in MD might be biased by lack of empathy of the study therapist.","text/4a.html_decision1",40,2431,3,4,2311,32,3439,0,838,5029,NA
51,4,23,1,1,"significant","Efficacy of MBCT for Emotion Regulation in Bulimia Nervosa","Eating disorders are characterized by emotional, behavioral, and physiological dysregulation in relation to food intake and self-identity. Several studies have documented positive effects of mindfulness-based interventions in the treatment of eating disorders, and systematic reviews have indicated emotion regulation as a specific mechanism of mindfulness-based interventions. Hence, we hypothesized that low emotion regulation skills in individuals with bulimia nervosa (BN) might be improved by mindfulness-based cognitive therapy (MBCT). A total of 129 women diagnosed with BN received group MBCT. The Courtauld Emotional Control Scale (CECS) was applied pre- and post-intervention and an ANOVA was conducted. A significant interaction effect emerged, indicating an improvement in emotion regulation over time, especially in patients reporting lower emotion regulation skills at baseline. Mindfulness-based interventions might be useful to tackle aspects of dysregulation in eating disorders.","text/1a.html_decision1",87,2223,4,5,2055,86,3550,0,991,12947,NA
51,5,29,6,0,"non-significant","Stressful Life Events and Symptom Deterioration in Adult ADHD","This longitudinal study investigated whether stressful life events in young adulthood predict symptom deterioration in attention-deficit/hyperactivity disorder (ADHD). A total of 164 university students diagnosed with ADHD during childhood participated in our prospective study. Participants completed measures on ADHD symptom severity and stressful life events at baseline (t0: age 18-20), 5-year follow-up (t1: age 23-25) and 9-year follow-up (t2: age 27-29). Symptom deterioration was defined as the difference in symptom severity between two measurement time points. Stressful life events at t0 and t1 did not significantly predict symptom deterioration at t1 and t2, respectively. The findings provide longitudinal evidence that stressful life events might not be linked to subsequent symptom deterioration in ADHD during young adulthood.","text/6b.html_decision1",49,9328,1,2,4166,39,8031,0,1295,11618,NA
51,6,35,13,0,"non-significant","Deficits in Defensive Reactivity and QoL in Antisocial Personality Disorder","There is growing evidence of deficits in defensive reactivity (indexed by the startle blink reflex) in individuals diagnosed with antisocial personality disorder (ASPD). However, to date, no study has examined the role of defensive reactivity in the quality of life (QoL) of individuals with ASPD. In the current study, we therefore explored whether the startle blink reflex is negatively associated with QoL in 143 individuals diagnosed with ASPD. Defensive reactivity was measured using a fear-potentiated startle reflex test. To assess QoL, participants completed the Short Form (36) Health Survey (SF-36). Startle blink reflex potentiation deficits during aversive picture viewing deficits were common in the sample (62.3%). Blink reflex potentiation was not significantly associated with QoL. In sum, these findings provide no further evidence that deficits in defensive reactivity are linked to poor QoL in ASPD.","text/13b.html_decision1",41,23109,2,3,3528,31,1552,0,2933,13600,NA
51,7,41,8,1,"significant","Panic Disorder, Cognitive Bias, and Tinnitus","Individuals with panic disorder have an elevated risk of developing permanent tinnitus compared to healthy adults. Evidence from a large cohort study indicated that cognitive biases might play a role in the emergence of tinnitus. Since cognitive biases are common in individuals with panic disorder, we examined whether cognitive biases in panic disorder predict the emergence of tinnitus. The present prospective cohort study included 123 individuals with panic disorder. At baseline, participants completed measures of cognitive bias and were assessed by a clinician regarding anxiety symptoms and tinnitus. The assessment of anxiety symptoms and tinnitus was repeated at 3-year follow-up. Hazard ratios were estimated and logistic regression analyses were computed. At 3-year follow-up, 12% of participants reported a newly emerged tinnitus. Cognitive biases significantly predicted the emergence of tinnitus. This study suggests that addressing cognitive biases in psychotherapy might yield beneficial preventive effects for tinnitus emergence in patients with panic disorder.","text/8a.html_decision1",38,2710,2,3,4607,27,1775,1,1511,14781,6411
51,8,48,2,1,"significant","Antenatal Depressive Symptoms Predict Postnatal Depersonalization/Derealization Symptoms","Around one fifth of all pregnant women in the US report antenatal depressive symptoms (ADS). A recent study on the mental health of young mothers in Bolivia found that ADS predict not only postnatal depression but also postnatal depersonalization/derealization symptoms (PDDS). The present study investigated whether ADS also predict PDDS in mothers in the US. Therefore, we conducted a prospective survey study with 124 pregnant women in San Diego County, CA, and in Minneapolis, MN. Participants were recruited in week 20 of pregnancy. ADS were measured using the Beck Depression Inventory (BDI). Six months after hospital discharge, participants completed a self-report questionnaire for PDDS using the Dissociative Experiences Scale (DES). 20.1% of the women reported ADS above the cut-off (BDI score ≥ 18) and 7.4% reported having dissociative experiences in the six months after birth (DES score ≥ 20). ADS scores significantly predicted PDDS, with higher ADS scores indicating higher PDDS scores. Consistent with findings in Bolivian mothers, the present findings in American mothers suggest that ADS might be a relevant etiological factor for PDDS.","text/2a.html_decision1",83,1550,4,5,1607,89,2765,0,1055,9136,NA
51,9,54,5,0,"non-significant","Gender Differences in Long-Term QoL after CBT for OCD","Cognitive behavior therapy (CBT) is considered the first-line psychotherapeutic treatment for obsessive-compulsive disorder (OCD). In psychotherapeutic treatments of other disorders, it has been shown that women benefit more from CBT than do men in terms of long-term quality of life (QoL). This observational study examined whether women with OCD show a greater benefit from CBT five years after treatment completion. Participants were 84 men and 87 women with a previous diagnosis of OCD who had completed CBT five years earlier. QoL was assessed using the McGill Quality of Life Questionnaire (MQOL). Symptom severity at the end of therapy was assessed using the Yale–Brown Obsessive Compulsive Scale (Y-BOCS). Men did not differ significantly in QoL compared to women, and there was no significant difference when QoL scores were adjusted for symptom severity at the end of therapy. No differences were identified for any facet of QoL. The findings suggest that women with OCD do not benefit more from CBT in terms of long-term QoL.","text/5b.html_decision1",62,2156,2,3,3281,60,2830,0,878,11400,NA
